id,group,evaluationOfHilltown,group,impressionOfFriends,expectations,attitudeOfFriend,attitude,transiency,evaluationOfManagement,evaluationOfPhysicalAmenities,satisfactionInField,satisfactionInWorkplace,education,evaluationOfCoResidents,pastExperience,occupation
79_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,good,NA,high_school_graduate,NA,NA,semiskilled
80_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,fair,NA,NA,NA,biracial_living_experience,NA
81_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,poor,NA,NA,favorable,NA,NA
82_b,b,favorable,b,favorable,integration,NA,NA,untilBetterPlace,favorable,favorable,good,NA,some_high_school,NA,no_biracial_living_experience,semiskilled
83_b,b,favorable,b,favorable,NA,liberalFriend,ambivalent,asLongAsEligible,NA,NA,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
84_b,b,unfavorable,b,favorable,conflict,NA,NA,asLongAsEligible,NA,NA,NA,hard_to_say,grade_school_or_less,favorable,no_biracial_living_experience,white_collar_or_skilled
85_b,b,favorable,b,NA,NA,ambivalentFriend,liberal,neverThoughtAboutIt,NA,favorable,good,poor,some_high_school,NA,NA,white_collar_or_skilled
86_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,NA,poor,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
87_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,unfavorable,favorable,poor,hard_to_say,some_high_school,NA,NA,unskilled_domestic_and_personal_service
88_b,b,NA,b,NA,NA,NA,NA,untilOwnHome,NA,favorable,poor,hard_to_say,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
89_b,b,NA,b,NA,NA,liberalFriend,liberal,NA,favorable,favorable,NA,poor,some_high_school,NA,NA,semiskilled
90_b,b,favorable,b,favorable,conflict,NA,NA,NA,NA,NA,NA,poor,NA,favorable,biracial_living_experience,NA
91_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,NA,hard_to_say,NA,NA,NA,biracial_living_experience,NA
92_b,b,favorable,b,NA,conflict,ambivalentFriend,liberal,untilOwnHome,NA,favorable,poor,poor,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
93_b,b,favorable,b,NA,NA,liberalFriend,ambivalent,untilBetterPlace,NA,NA,NA,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
94_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,NA,poor,poor,NA,NA,NA,NA
95_b,b,unfavorable,b,favorableAndUnfavorable,NA,NA,NA,permanent,NA,NA,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
96_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,NA,NA,NA,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
97_b,b,favorable,b,NA,conflict,NA,NA,neverThoughtAboutIt,NA,NA,NA,fair,some_high_school,favorable,biracial_living_experience,semiskilled
98_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,favorable,favorable,poor,NA,NA,NA,biracial_living_experience,NA
99_b,b,unfavorable,b,unfavorable,mutual_acomodation,ambivalentFriend,liberal,NA,NA,favorable,poor,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
100_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,NA,NA,some_high_school,NA,biracial_living_experience,semiskilled
101_b,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,favorable,favorable,NA,fair,some_high_school,NA,NA,unskilled_domestic_and_personal_service
102_b,b,NA,b,favorableAndUnfavorable,NA,liberalFriend,liberal,untilBetterPlace,NA,favorable,NA,poor,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
103_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,untilBetterPlace,NA,NA,poor,hard_to_say,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
104_b,b,NA,b,favorableAndUnfavorable,integration,NA,NA,NA,NA,NA,hard_to_say,good,NA,NA,biracial_living_experience,NA
105_b,b,favorable,b,favorable,NA,NA,NA,untilBetterPlace,NA,favorable,NA,poor,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
106_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,untilBetterPlace,NA,favorable,poor,good,NA,NA,NA,NA
107_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,fair,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
108_b,b,favorable,b,favorable,conflict,liberalFriend,liberal,permanent,favorable,favorable,poor,poor,NA,NA,biracial_living_experience,NA
109_b,b,NA,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,poor,NA,high_school_graduate,NA,NA,semiskilled
110_b,b,favorable,b,NA,mutual_acomodation,NA,NA,neverThoughtAboutIt,NA,favorable,fair,fair,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
111_b,b,favorable,b,favorable,NA,liberalFriend,liberal,permanent,NA,NA,NA,fair,high_school_graduate,NA,NA,white_collar_or_skilled
112_b,b,favorable,b,NA,integration,liberalFriend,liberal,NA,NA,NA,poor,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
113_b,b,favorable,b,NA,NA,NA,NA,NA,NA,favorable,hard_to_say,NA,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
114_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,NA,NA,some_high_school,NA,biracial_living_experience,semiskilled
115_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,unfavorable,favorable,NA,NA,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
116_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,good,NA,NA,NA,NA,NA
117_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,favorable,good,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
118_b,b,favorable,b,favorable,conflict,NA,NA,NA,NA,favorable,NA,good,high_school_graduate,NA,biracial_living_experience,white_collar_or_skilled
119_b,b,favorable,b,NA,NA,NA,NA,untilBetterPlace,NA,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
120_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,NA,hard_to_say,high_school_graduate,NA,biracial_living_experience,white_collar_or_skilled
121_b,b,favorable,b,NA,integration,liberalFriend,liberal,asLongAsEligible,unfavorable,NA,poor,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
122_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
123_b,b,favorable,b,NA,mutual_acomodation,NA,NA,NA,NA,favorable,NA,good,NA,favorable,biracial_living_experience,NA
124_b,b,favorable,b,favorable,NA,liberalFriend,ambivalent,permanent,NA,favorable,good,good,NA,NA,NA,NA
125_b,b,favorable,b,favorable,NA,ambivalentFriend,liberal,untilBetterPlace,NA,NA,fair,NA,NA,NA,NA,NA
126_b,b,favorable,b,favorable,NA,ambivalentFriend,liberal,asLongAsEligible,NA,NA,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
127_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,asLongAsEligible,favorable,unfavorable,good,good,NA,NA,NA,NA
128_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,permanent,favorable,favorable,NA,good,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
129_b,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,NA,fair,some_high_school,NA,NA,unskilled_domestic_and_personal_service
130_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,favorable,NA,NA,hard_to_say,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
131_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,asLongAsEligible,favorable,favorable,poor,good,NA,NA,biracial_living_experience,NA
132_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
133_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,untilOwnHome,NA,NA,good,NA,NA,NA,biracial_living_experience,NA
134_b,b,unfavorable,b,favorable,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,NA,poor,some_high_school,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
135_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,NA,grade_school_or_less,NA,NA,semiskilled
136_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,favorable,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
137_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,NA,NA,NA,grade_school_or_less,NA,NA,semiskilled
138_b,b,favorable,b,favorable,conflict,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,NA,poor,some_high_school,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
139_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,permanent,NA,NA,fair,NA,NA,NA,no_biracial_living_experience,NA
140_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
141_b,b,favorable,b,NA,NA,NA,NA,NA,NA,NA,NA,poor,NA,NA,NA,NA
142_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,poor,NA,NA,NA,NA,NA
143_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,ambivalent,NA,NA,NA,poor,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
144_b,b,NA,b,favorable,mutual_acomodation,NA,NA,neverThoughtAboutIt,NA,NA,NA,fair,NA,NA,biracial_living_experience,NA
145_b,b,favorable,b,favorable,NA,NA,NA,permanent,NA,favorable,poor,NA,NA,NA,NA,NA
146_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,poor,NA,NA,NA,NA
147_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,NA,NA,NA,NA,hard_to_say,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
148_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,good,NA,NA,NA,NA
149_b,b,NA,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,NA,good,NA,favorable,NA,NA
150_b,b,NA,b,favorableAndUnfavorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,good,poor,NA,NA,NA,NA
151_b,b,NA,b,NA,conflict,liberalFriend,ambivalent,asLongAsEligible,NA,favorable,poor,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
152_b,b,favorable,b,favorable,conflict,liberalFriend,liberal,NA,NA,favorable,poor,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
153_b,b,favorable,b,favorable,NA,NA,NA,permanent,NA,NA,NA,poor,high_school_graduate,NA,NA,white_collar_or_skilled
154_b,b,favorable,b,NA,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,NA,NA,some_high_school,NA,NA,white_collar_or_skilled
155_b,b,favorable,b,favorable,NA,NA,NA,untilBetterPlace,NA,NA,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
156_b,b,favorable,b,favorable,NA,NA,NA,untilBetterPlace,NA,NA,good,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
157_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,NA,poor,high_school_graduate,NA,NA,semiskilled
158_b,b,favorable,b,NA,mutual_acomodation,NA,NA,untilOwnHome,NA,favorable,poor,good,NA,NA,biracial_living_experience,NA
159_b,b,NA,b,NA,mutual_acomodation,NA,NA,permanent,NA,favorable,NA,fair,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
160_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,untilOwnHome,NA,NA,poor,NA,NA,NA,biracial_living_experience,NA
161_b,b,unfavorable,b,favorable,NA,NA,NA,permanent,NA,NA,poor,NA,NA,favorable,NA,NA
162_b,b,unfavorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,poor,NA,some_high_school,NA,NA,semiskilled
163_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,NA,NA,poor,NA,NA,NA,NA
164_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,poor,fair,NA,NA,biracial_living_experience,NA
165_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,asLongAsEligible,NA,NA,hard_to_say,NA,NA,NA,NA,NA
166_b,b,unfavorable,b,favorableAndUnfavorable,NA,ambivalentFriend,liberal,NA,favorable,favorable,NA,poor,high_school_graduate,NA,NA,semiskilled
167_b,b,favorable,b,noComments,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,NA,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
168_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,untilOwnHome,NA,favorable,hard_to_say,poor,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
169_b,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
170_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,NA,hard_to_say,NA,NA,NA,NA,NA
171_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,NA,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
172_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,poor,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
173_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,poor,fair,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
174_b,b,NA,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,NA,hard_to_say,grade_school_or_less,NA,biracial_living_experience,white_collar_or_skilled
175_b,b,NA,b,favorable,NA,liberalFriend,liberal,untilBetterPlace,NA,favorable,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
176_b,b,favorable,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,unfavorable,good,poor,NA,NA,NA,NA
177_b,b,favorable,b,unfavorable,mutual_acomodation,ambivalentFriend,ambivalent,asLongAsEligible,NA,NA,NA,poor,grade_school_or_less,NA,biracial_living_experience,white_collar_or_skilled
178_b,b,favorable,b,NA,NA,NA,NA,NA,NA,NA,fair,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
179_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,NA,poor,some_high_school,NA,NA,white_collar_or_skilled
180_b,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,poor,NA,NA,NA,NA,NA
