id,group,evaluationOfHilltown,group,impressionOfFriends,expectations,attitudeOfFriend,attitude,transiency,evaluationOfManagement,evaluationOfPhysicalAmenities,satisfactionInField,satisfactionInWorkplace,education,evaluationOfCoResidents,pastExperience,occupation
19_b,b,favorable,b,NA,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,poor,NA,NA,NA,biracial_living_experience,NA
20_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,poor,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
21_b,b,unfavorable,b,favorableAndUnfavorable,conflict,NA,NA,asLongAsEligible,NA,NA,hard_to_say,fair,NA,NA,biracial_living_experience,NA
22_b,b,NA,b,favorableAndUnfavorable,NA,NA,NA,neverThoughtAboutIt,NA,NA,poor,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
23_b,b,favorable,b,favorable,NA,NA,NA,permanent,NA,favorable,NA,hard_to_say,some_high_school,NA,NA,white_collar_or_skilled
24_b,b,NA,b,favorable,NA,NA,NA,permanent,NA,favorable,good,NA,NA,NA,NA,NA
25_b,b,NA,b,favorable,NA,NA,NA,NA,NA,favorable,good,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
26_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,unfavorable,favorable,poor,NA,NA,NA,biracial_living_experience,NA
27_b,b,favorable,b,favorable,NA,liberalFriend,ambivalent,NA,NA,favorable,NA,NA,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
28_b,b,favorable,b,unfavorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,poor,NA,grade_school_or_less,NA,biracial_living_experience,white_collar_or_skilled
29_b,b,favorable,b,NA,conflict,NA,NA,asLongAsEligible,NA,favorable,good,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
30_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,good,poor,NA,NA,NA,NA
31_b,b,favorable,b,favorable,NA,liberalFriend,liberal,untilBetterPlace,NA,favorable,NA,poor,grade_school_or_less,favorable,NA,semiskilled
32_b,b,favorable,b,NA,NA,NA,NA,NA,NA,favorable,NA,NA,NA,favorable,NA,NA
33_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,NA,NA,favorable,good,poor,some_high_school,NA,NA,semiskilled
34_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,NA,NA,NA,NA,biracial_living_experience,NA
35_b,b,NA,b,NA,NA,NA,NA,NA,favorable,NA,poor,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
36_b,b,NA,b,noComments,mutual_acomodation,liberalFriend,ambivalent,untilOwnHome,NA,favorable,NA,good,high_school_graduate,NA,biracial_living_experience,white_collar_or_skilled
37_b,b,unfavorable,b,NA,NA,NA,NA,NA,NA,NA,NA,hard_to_say,NA,NA,NA,NA
38_b,b,favorable,b,NA,integration,NA,NA,permanent,NA,favorable,fair,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
39_b,b,favorable,b,NA,NA,NA,NA,untilBetterPlace,NA,favorable,poor,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
40_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,some_high_school,NA,NA,semiskilled
41_b,b,favorable,b,favorable,conflict,NA,NA,neverThoughtAboutIt,NA,favorable,fair,NA,NA,NA,no_biracial_living_experience,NA
42_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,untilBetterPlace,NA,NA,fair,hard_to_say,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
43_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,poor,NA,some_high_school,NA,NA,white_collar_or_skilled
44_b,b,favorable,b,favorable,NA,NA,NA,permanent,favorable,favorable,NA,hard_to_say,grade_school_or_less,NA,NA,semiskilled
45_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,NA,NA,favorable,NA,poor,NA,NA,biracial_living_experience,NA
46_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,ambivalent,asLongAsEligible,unfavorable,favorable,NA,poor,NA,NA,no_biracial_living_experience,NA
47_b,b,favorable,b,NA,conflict,liberalFriend,liberal,NA,NA,favorable,poor,NA,NA,NA,biracial_living_experience,NA
48_b,b,favorable,b,favorable,NA,ambivalentFriend,liberal,untilOwnHome,NA,favorable,NA,poor,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
49_b,b,NA,b,NA,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
50_b,b,unfavorable,b,favorable,mutual_acomodation,liberalFriend,ambivalent,NA,NA,NA,NA,NA,NA,NA,biracial_living_experience,NA
51_b,b,unfavorable,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,good,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
52_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,good,poor,NA,NA,biracial_living_experience,NA
53_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,NA,NA,grade_school_or_less,NA,biracial_living_experience,semiskilled
54_b,b,NA,b,favorable,NA,ambivalentFriend,liberal,untilBetterPlace,NA,NA,NA,NA,NA,NA,NA,NA
55_b,b,NA,b,NA,NA,ambivalentFriend,liberal,untilOwnHome,NA,NA,poor,hard_to_say,NA,NA,NA,NA
56_b,b,favorable,b,NA,NA,ambivalentFriend,liberal,asLongAsEligible,NA,favorable,hard_to_say,NA,NA,NA,NA,NA
57_b,b,favorable,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,NA,good,some_high_school,NA,NA,unskilled_domestic_and_personal_service
58_b,b,favorable,b,noComments,mutual_acomodation,NA,NA,neverThoughtAboutIt,NA,favorable,poor,fair,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
59_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,asLongAsEligible,NA,favorable,good,NA,NA,NA,NA,NA
60_b,b,favorable,b,favorable,conflict,NA,NA,neverThoughtAboutIt,NA,NA,NA,poor,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
61_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,NA,NA,NA,NA,biracial_living_experience,NA
62_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,ambivalent,asLongAsEligible,favorable,favorable,NA,poor,NA,NA,biracial_living_experience,NA
63_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,permanent,NA,NA,NA,fair,some_high_school,NA,no_biracial_living_experience,white_collar_or_skilled
64_b,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,poor,some_high_school,favorable,NA,white_collar_or_skilled
65_b,b,favorable,b,favorableAndUnfavorable,integration,NA,NA,asLongAsEligible,NA,favorable,NA,poor,NA,NA,biracial_living_experience,NA
66_b,b,favorable,b,favorable,mutual_acomodation,ambivalentFriend,liberal,asLongAsEligible,NA,favorable,good,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
67_b,b,favorable,b,NA,NA,NA,NA,NA,NA,favorable,poor,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
68_b,b,favorable,b,favorableAndUnfavorable,NA,ambivalentFriend,ambivalent,asLongAsEligible,NA,favorable,hard_to_say,fair,NA,favorable,NA,NA
69_b,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,unfavorable,favorable,good,NA,high_school_graduate,favorable,NA,white_collar_or_skilled
70_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,NA,good,grade_school_or_less,NA,NA,white_collar_or_skilled
71_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,permanent,NA,NA,good,NA,NA,NA,biracial_living_experience,NA
72_b,b,favorable,b,NA,NA,liberalFriend,liberal,untilBetterPlace,NA,favorable,NA,NA,high_school_graduate,NA,NA,white_collar_or_skilled
73_b,b,favorable,b,NA,NA,NA,NA,NA,NA,favorable,NA,poor,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
74_b,b,favorable,b,favorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,fair,poor,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
75_b,b,favorable,b,NA,NA,liberalFriend,liberal,permanent,NA,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
76_b,b,favorable,b,favorable,conflict,NA,NA,NA,NA,favorable,good,NA,NA,NA,biracial_living_experience,NA
77_b,b,favorable,b,NA,NA,ambivalentFriend,liberal,asLongAsEligible,NA,NA,NA,poor,high_school_graduate,NA,NA,white_collar_or_skilled
78_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,poor,NA,NA,NA,NA,NA
79_b,b,favorable,b,favorableAndUnfavorable,conflict,liberalFriend,liberal,untilBetterPlace,NA,favorable,good,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
80_b,b,favorable,b,NA,mutual_acomodation,NA,NA,untilBetterPlace,NA,favorable,NA,hard_to_say,high_school_graduate,NA,biracial_living_experience,semiskilled
81_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,poor,NA,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
82_b,b,favorable,b,NA,conflict,liberalFriend,liberal,untilBetterPlace,favorable,favorable,poor,poor,NA,NA,biracial_living_experience,NA
83_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,favorable,poor,poor,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
84_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,untilBetterPlace,NA,favorable,good,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
85_b,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,NA,NA,NA,NA
86_b,b,favorable,b,NA,NA,NA,NA,permanent,NA,favorable,NA,NA,NA,NA,NA,NA
87_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,good,good,NA,NA,biracial_living_experience,NA
88_b,b,favorable,b,favorable,NA,NA,NA,untilBetterPlace,NA,favorable,poor,hard_to_say,NA,NA,NA,NA
89_b,b,favorable,b,unfavorable,NA,NA,NA,untilBetterPlace,NA,favorable,poor,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
90_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,ambivalent,asLongAsEligible,NA,NA,NA,good,grade_school_or_less,NA,biracial_living_experience,semiskilled
91_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,poor,NA,NA,NA,NA,NA
92_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,ambivalent,asLongAsEligible,NA,NA,NA,hard_to_say,high_school_graduate,unfavorable,biracial_living_experience,semiskilled
93_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,untilBetterPlace,NA,favorable,NA,poor,NA,NA,biracial_living_experience,NA
94_b,b,NA,b,NA,NA,NA,NA,neverThoughtAboutIt,favorable,NA,poor,NA,NA,favorable,NA,NA
95_b,b,NA,b,unfavorable,NA,NA,NA,neverThoughtAboutIt,NA,favorable,poor,NA,NA,NA,NA,NA
96_b,b,favorable,b,favorable,NA,NA,NA,permanent,NA,favorable,poor,NA,NA,NA,NA,NA
97_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,NA,good,NA,NA,favorable,NA,NA
98_b,b,favorable,b,unfavorable,mutual_acomodation,ambivalentFriend,liberal,asLongAsEligible,NA,NA,NA,NA,grade_school_or_less,unfavorable,biracial_living_experience,unskilled_domestic_and_personal_service
99_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,NA,unfavorable,good,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
100_b,b,favorable,b,favorableAndUnfavorable,integration,liberalFriend,liberal,NA,NA,NA,NA,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
101_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,grade_school_or_less,favorable,NA,unskilled_domestic_and_personal_service
102_b,b,NA,b,favorableAndUnfavorable,NA,NA,NA,neverThoughtAboutIt,unfavorable,NA,NA,poor,NA,NA,NA,NA
103_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,permanent,NA,unfavorable,hard_to_say,NA,NA,NA,biracial_living_experience,NA
104_b,b,NA,b,favorable,integration,ambivalentFriend,ambivalent,asLongAsEligible,NA,NA,NA,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
105_b,b,NA,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,poor,NA,NA,NA,NA,NA
106_b,b,favorable,b,favorable,NA,liberalFriend,liberal,untilOwnHome,NA,favorable,NA,hard_to_say,some_high_school,NA,NA,unskilled_domestic_and_personal_service
107_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,NA,poor,NA,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
108_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,fair,NA,NA,NA,biracial_living_experience,NA
109_b,b,favorable,b,unfavorable,NA,NA,NA,untilBetterPlace,unfavorable,favorable,poor,NA,high_school_graduate,NA,NA,semiskilled
110_b,b,unfavorable,b,favorable,NA,NA,NA,NA,NA,favorable,fair,NA,NA,NA,NA,NA
111_b,b,favorable,b,favorable,NA,liberalFriend,liberal,permanent,NA,favorable,NA,NA,high_school_graduate,NA,NA,white_collar_or_skilled
112_b,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
113_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,some_high_school,NA,NA,semiskilled
114_b,b,favorable,b,NA,mutual_acomodation,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_biracial_living_experience,NA
115_b,b,favorable,b,NA,mutual_acomodation,NA,NA,permanent,NA,favorable,hard_to_say,NA,NA,NA,biracial_living_experience,NA
116_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,permanent,NA,NA,hard_to_say,poor,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
117_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,untilBetterPlace,NA,favorable,NA,good,high_school_graduate,NA,biracial_living_experience,white_collar_or_skilled
118_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,permanent,unfavorable,favorable,hard_to_say,good,NA,NA,biracial_living_experience,NA
119_b,b,favorable,b,favorable,NA,NA,NA,asLongAsEligible,NA,favorable,poor,NA,NA,NA,NA,NA
120_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,poor,hard_to_say,NA,NA,NA,NA
121_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,untilBetterPlace,NA,favorable,hard_to_say,NA,NA,NA,biracial_living_experience,NA
122_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,NA,poor,NA,NA,biracial_living_experience,NA
123_b,b,NA,b,favorable,integration,ambivalentFriend,ambivalent,asLongAsEligible,favorable,unfavorable,NA,NA,NA,NA,biracial_living_experience,NA
124_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,fair,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
125_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,hard_to_say,poor,NA,NA,NA,NA
126_b,b,favorable,b,unfavorable,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,hard_to_say,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
127_b,b,favorable,b,NA,NA,NA,NA,untilOwnHome,NA,favorable,poor,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
128_b,b,favorable,b,noComments,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
129_b,b,favorable,b,unfavorable,integration,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,NA,NA,some_high_school,NA,no_biracial_living_experience,white_collar_or_skilled
130_b,b,favorable,b,NA,NA,NA,NA,NA,NA,favorable,NA,fair,NA,favorable,NA,NA
131_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,untilBetterPlace,NA,favorable,good,poor,some_high_school,unfavorable,biracial_living_experience,unskilled_domestic_and_personal_service
132_b,b,NA,b,favorableAndUnfavorable,conflict,liberalFriend,liberal,NA,NA,favorable,NA,NA,some_high_school,NA,biracial_living_experience,white_collar_or_skilled
133_b,b,unfavorable,b,NA,mutual_acomodation,liberalFriend,liberal,untilBetterPlace,NA,favorable,NA,NA,some_high_school,NA,biracial_living_experience,semiskilled
134_b,b,favorable,b,unfavorable,NA,NA,NA,untilBetterPlace,NA,favorable,NA,NA,some_high_school,NA,NA,unskilled_domestic_and_personal_service
135_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,NA,NA,favorable,poor,fair,high_school_graduate,unfavorable,NA,unskilled_domestic_and_personal_service
136_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,NA,NA,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
137_b,b,favorable,b,favorable,conflict,NA,NA,untilBetterPlace,NA,favorable,good,NA,grade_school_or_less,NA,no_biracial_living_experience,unskilled_domestic_and_personal_service
138_b,b,favorable,b,favorable,integration,NA,NA,asLongAsEligible,NA,favorable,hard_to_say,good,high_school_graduate,NA,biracial_living_experience,white_collar_or_skilled
139_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,NA,NA,NA,poor,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
140_b,b,favorable,b,favorable,NA,liberalFriend,liberal,NA,NA,NA,NA,NA,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
141_b,b,favorable,b,unfavorable,NA,NA,NA,asLongAsEligible,NA,NA,poor,NA,NA,NA,NA,NA
142_b,b,favorable,b,NA,NA,liberalFriend,liberal,untilOwnHome,NA,favorable,NA,poor,some_high_school,NA,NA,semiskilled
143_b,b,favorable,b,NA,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
144_b,b,NA,b,favorable,NA,liberalFriend,liberal,untilBetterPlace,favorable,favorable,poor,NA,NA,NA,NA,NA
145_b,b,favorable,b,unfavorable,NA,liberalFriend,liberal,NA,favorable,favorable,poor,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
146_b,b,favorable,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,fair,good,NA,NA,NA,NA
147_b,b,NA,b,favorable,integration,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,poor,high_school_graduate,NA,biracial_living_experience,unskilled_domestic_and_personal_service
148_b,b,favorable,b,favorable,NA,liberalFriend,liberal,neverThoughtAboutIt,NA,favorable,NA,fair,grade_school_or_less,NA,NA,semiskilled
149_b,b,favorable,b,favorable,integration,NA,NA,asLongAsEligible,NA,NA,NA,poor,some_high_school,NA,biracial_living_experience,unskilled_domestic_and_personal_service
150_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,NA,high_school_graduate,NA,NA,white_collar_or_skilled
151_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,poor,good,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
152_b,b,favorable,b,favorable,NA,NA,NA,untilBetterPlace,NA,NA,poor,hard_to_say,high_school_graduate,NA,NA,white_collar_or_skilled
153_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,NA,poor,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
154_b,b,NA,b,unfavorable,mutual_acomodation,liberalFriend,liberal,neverThoughtAboutIt,NA,NA,NA,hard_to_say,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
155_b,b,favorable,b,unfavorable,NA,liberalFriend,ambivalent,untilBetterPlace,NA,NA,good,NA,NA,favorable,NA,NA
156_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,poor,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
157_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,liberal,asLongAsEligible,NA,favorable,NA,NA,NA,favorable,NA,NA
158_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,NA,fair,NA,NA,NA,NA
159_b,b,unfavorable,b,unfavorable,conflict,liberalFriend,liberal,untilBetterPlace,NA,favorable,NA,poor,NA,NA,biracial_living_experience,NA
160_b,b,favorable,b,favorable,conflict,NA,NA,permanent,NA,favorable,poor,NA,NA,NA,biracial_living_experience,NA
161_b,b,NA,b,favorable,NA,NA,NA,permanent,NA,NA,good,NA,NA,NA,NA,NA
162_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,poor,poor,NA,NA,biracial_living_experience,NA
163_b,b,favorable,b,NA,NA,liberalFriend,liberal,NA,favorable,NA,NA,hard_to_say,NA,NA,NA,NA
164_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,NA,poor,poor,NA,NA,NA,NA
165_b,b,favorable,b,NA,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,hard_to_say,NA,some_high_school,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
166_b,b,favorable,b,favorable,mutual_acomodation,liberalFriend,liberal,NA,NA,NA,NA,hard_to_say,high_school_graduate,NA,biracial_living_experience,semiskilled
167_b,b,NA,b,favorable,NA,NA,NA,asLongAsEligible,NA,NA,poor,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
168_b,b,favorable,b,favorableAndUnfavorable,NA,liberalFriend,ambivalent,NA,NA,favorable,hard_to_say,NA,some_high_school,favorable,NA,unskilled_domestic_and_personal_service
169_b,b,favorable,b,NA,mutual_acomodation,NA,NA,asLongAsEligible,NA,NA,poor,NA,NA,favorable,biracial_living_experience,NA
170_b,b,favorable,b,favorableAndUnfavorable,NA,NA,NA,NA,NA,favorable,NA,poor,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
171_b,b,favorable,b,unfavorable,mutual_acomodation,NA,NA,asLongAsEligible,NA,favorable,good,NA,NA,NA,biracial_living_experience,NA
172_b,b,favorable,b,NA,NA,NA,NA,asLongAsEligible,NA,favorable,fair,poor,NA,NA,NA,NA
173_b,b,favorable,b,favorable,mutual_acomodation,NA,NA,permanent,NA,favorable,good,NA,NA,NA,biracial_living_experience,NA
174_b,b,favorable,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,NA,hard_to_say,grade_school_or_less,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
175_b,b,favorable,b,NA,mutual_acomodation,liberalFriend,liberal,permanent,NA,NA,poor,NA,grade_school_or_less,NA,biracial_living_experience,white_collar_or_skilled
176_b,b,unfavorable,b,favorable,NA,liberalFriend,liberal,untilOwnHome,NA,favorable,NA,NA,high_school_graduate,NA,NA,unskilled_domestic_and_personal_service
177_b,b,favorable,b,unfavorable,mutual_acomodation,liberalFriend,liberal,NA,NA,favorable,poor,NA,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
178_b,b,favorable,b,noComments,mutual_acomodation,NA,NA,NA,NA,favorable,NA,fair,grade_school_or_less,NA,biracial_living_experience,unskilled_domestic_and_personal_service
179_b,b,favorable,b,favorable,NA,liberalFriend,liberal,asLongAsEligible,NA,NA,good,NA,some_high_school,NA,NA,semiskilled
180_b,b,NA,b,favorableAndUnfavorable,mutual_acomodation,liberalFriend,liberal,asLongAsEligible,NA,NA,poor,NA,high_school_graduate,favorable,biracial_living_experience,unskilled_domestic_and_personal_service
181_b,b,favorable,b,favorable,NA,NA,NA,NA,NA,favorable,poor,poor,some_high_school,NA,NA,unskilled_domestic_and_personal_service
182_b,b,favorable,b,NA,NA,NA,NA,permanent,NA,favorable,NA,hard_to_say,grade_school_or_less,NA,NA,unskilled_domestic_and_personal_service
183_b,b,unfavorable,b,favorable,NA,liberalFriend,liberal,NA,NA,favorable,good,NA,some_high_school,favorable,NA,white_collar_or_skilled
